x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0005,0.0007631578947368421,0.0010263157894736842,0.0012894736842105263,0.0015526315789473684,0.0018157894736842107,0.0020789473684210526,0.002342105263157895,0.002605263157894737,0.0028684210526315787,0.0031315789473684214,0.0033947368421052633,0.003657894736842105,0.0039210526315789475,0.004184210526315789,0.004447368421052632,0.004710526315789473,0.004973684210526316,0.005236842105263158,0.0055
1.2470371001341298,2.7589586601053435,4.414231710282863,6.116014542886302,7.835999068786477,9.565136751665394,11.300164964472694,13.03957698650507,14.782294377949745,16.527205395279786,18.27301923391766,20.018249339606378,21.76125129417366,23.50028062010871,25.233553007782287,26.959298302827026,28.675804581823353,30.381451481047982,32.07473346055098,33.75427439073063
1.2538987665359076,2.7515898296550216,4.39971515066082,6.113796423326103,7.838823015645621,9.550546337119671,11.302738618661936,13.06779562810021,14.759579251178527,16.539267365415007,18.278044662633487,20.021847449563044,21.745491608894447,23.51588102232138,25.23106892918438,26.98217977383067,28.656249849201632,30.370318994400957,32.09186058356793,33.74533853402224
1.2648640509931237,2.7788890491981304,4.416174213779315,6.129639645813999,7.818799159477062,9.562494764158506,11.310030772215828,13.067090850910274,14.767099993670119,16.529955466712686,18.284243515145608,20.025885766378014,21.778902865004977,23.512074561241164,25.241346526687717,26.95506346654602,28.670671235355947,30.39563051286872,32.06857383252446,33.753889548016296
1.2386479641437402,2.7638872579584532,4.415778727184734,6.120318896514822,7.840085148643122,9.564312245693802,11.309426828138085,13.048358011834145,14.784163866107848,16.546801015519993,18.261920753368177,20.007846694514964,21.76608255562849,23.49736480708457,25.242416253822334,26.96750363902655,28.675797443521777,30.37050719450358,32.05959208430541,33.75493639722143
1.254280833496309,2.757676847811334,4.413837347678438,6.108658971816907,7.829960190971785,9.557539443026617,11.29038217939751,13.035167243624679,14.780686356465463,16.533840746344577,18.274692610854295,20.017199311396702,21.7410932619144,23.51244512122198,25.222256526619674,26.950935424688165,28.666379957451657,30.396936680117225,32.08413123797482,33.76211468689725
1.235772448277252,2.7691029282816104,4.39956749441127,6.109475021943075,7.842512205315072,9.569486983682577,11.291160368017954,13.024207900151323,14.78074588773081,16.519688155315304,18.26558868363987,20.01529612258956,21.75499512719762,23.509696042825993,25.21980917366732,26.952372401181222,28.65487437284136,30.396377411215,32.0788055197738,33.75592974165135
1.2461129982241428,2.7733471488013963,4.412782502571865,6.1188692378206,7.846160296681271,9.57309239986219,11.288899207527345,13.019624267958005,14.78850683412512,16.522280848223634,18.2695384980844,20.025302983534132,21.745837285776993,23.498650180770873,25.233351337227568,26.956697403195015,28.675147116887974,30.3817132232624,32.06612167022048,33.74788629829367
1.271571867025163,2.769122583881123,4.400647988327633,6.1169549658647355,7.828605187548069,9.58420996485384,11.296795721464063,13.046555751134768,14.792057585414373,16.51210092470439,18.247781557410473,20.022209061976692,21.769500698235912,23.499203985699932,25.257918510106045,26.966140238288464,28.67020521986075,30.37787827076148,32.090447111309956,33.77804941460983
1.2307745415866476,2.7529170518608335,4.431386301454697,6.107541270232512,7.828438734300719,9.563172661276905,11.293773392975138,13.036836963545012,14.798441648308424,16.51273633858611,18.27214298842128,20.007839157390354,21.75296300559187,23.496452074983615,25.22809793128586,26.972306125162664,28.679387298654213,30.406126089784422,32.077731860702244,33.733767317223396
1.2487405242731688,2.7553490402544716,4.416153282294603,6.123708889987346,7.826174909599244,9.567220800701516,11.299567728017538,13.037057775636233,14.776616395888546,16.525044705233782,18.269564757701318,20.013812082373196,21.749362648548427,23.49616383926758,25.231173299668605,26.96721686815365,28.678892541493543,30.372233886005652,32.07719604903683,33.738223732698955
1.2624455665871193,2.7549746298188933,4.395414350015467,6.111687614835117,7.8539145868853035,9.560174837003606,11.303283335481778,13.035799144635167,14.807472971422932,16.53922543480165,18.268826441934348,20.0177950956995,21.77236223954986,23.520450862016297,25.23294752191189,26.966644107341,28.695608155084347,30.3839053078154,32.076520157095295,33.74855424905161
1.2561589020255193,2.7505887242594906,4.417368917936858,6.101796201807965,7.841314166612701,9.565420191139529,11.287775605430385,13.041146548234735,14.785164469056433,16.520906744608492,18.248145307475987,20.025775837634182,21.761026496908467,23.510263014054644,25.236383323363633,26.965687991649716,28.660460515890716,30.376292613994142,32.054142985538206,33.75835959481825
1.2438492428291144,2.7874516535726754,4.401420526636298,6.1194435054060765,7.838881496576997,9.55145911658346,11.277893421315424,13.039145263052152,14.777560461697684,16.54783478951856,18.2573205012604,20.032787339601484,21.76479901352903,23.485385911617197,25.216490494983304,26.960690444977573,28.672256589825533,30.387518542660864,32.058977984363814,33.75945424287875
1.2461593970771465,2.7733187782201036,4.4284274946383295,6.109980373296965,7.8526305790843605,9.565895051667171,11.288025266839623,13.064871358658477,14.788161507387775,16.52612668171048,18.28626150544894,20.016362676779366,21.748420482544727,23.487111614329756,25.238874964258304,26.96077993572189,28.673719207877934,30.38637941868994,32.078760938687275,33.737072807946575
1.2471282800021661,2.759780104276027,4.425699554428223,6.114350520215014,7.833511735453878,9.564804663726033,11.302041687135969,13.044792099007205,14.769066401568866,16.519040373612658,18.26987882628469,20.019914840272534,21.768269782772588,23.496261035963848,25.234268509115097,26.957772188944286,28.667518753135255,30.389770265822328,32.06511538562341,33.76355560631013
1.258447095217743,2.7662528942954157,4.422788475052735,6.112856179405222,7.842511331704883,9.557978372158939,11.306989845382116,13.02799536509349,14.763656045749329,16.51985547015822,18.277123904370587,20.031052265962284,21.770938806782627,23.500749401193463,25.237043520134932,26.952258154408025,28.668982769608732,30.380982462638855,32.10056649515318,33.760994952377196
1.249829460013964,2.746561070602855,4.436191979441055,6.122374414173382,7.839048597855908,9.55954462572983,11.297391235376125,13.0338221890279,14.770109262946457,16.532999667560627,18.26365775911023,20.033166183820178,21.76694617377991,23.50041702656133,25.24431940753398,26.97253057069439,28.68131105259496,30.374050068543365,32.045034335716196,33.735755605953756
1.236703301179972,2.7578202250949113,4.416745939653953,6.1171785848964335,7.835453002793921,9.575845839588434,11.315995846976035,13.05999340919539,14.782026287360589,16.512394573656223,18.26895149885215,20.031761711107883,21.773448622981668,23.508677947087637,25.229781405313148,26.95546385900571,28.65417067932301,30.371813137589665,32.06936505282689,33.75512681615324
1.2420027262095334,2.750258665729908,4.42237542438402,6.126961791583065,7.830512244866266,9.576384758703606,11.304442638008354,13.02759271056425,14.777555697975764,16.532876363199907,18.275897721112813,20.02149152585552,21.791934764919333,23.50131069212205,25.236038782934962,26.95973758313832,28.66874122703498,30.381208508272913,32.059447072484566,33.76133801341725
1.2522010115200441,2.764748198499801,4.427482668077947,6.111112538215246,7.822829466215389,9.546027568638458,11.286184886546925,13.054299250070809,14.775560200701587,16.53516375601884,18.284687441270655,20.011739302033284,21.76749552263129,23.48324834673961,25.22735173053115,26.976313717345295,28.680140559852184,30.369416474775214,32.08303235013942,33.73278090705464
1.2392769085307669,2.7660134384634882,4.4140741218098025,6.122244429348225,7.82909450580865,9.562995997026855,11.305567385202897,13.044525347589452,14.77758985173471,16.533165427969948,18.278898893636377,20.02560948042886,21.75943740504622,23.516632536899667,25.225216445400456,26.96737250185371,28.68638061950014,30.381862440933702,32.084561823748125,33.7770689713036
1.257375526131931,2.767569062217318,4.411208193730194,6.123808769718894,7.829457007194367,9.569112408154012,11.299736895306213,13.041834442911405,14.77877691507639,16.53296184138966,18.272619759067183,20.02634223668954,21.75492088556671,23.504355108868143,25.248121763588237,26.957639372394222,28.661606738831434,30.359843915963744,32.05945616100208,33.76629048496822
1.2459796932482978,2.776123314839058,4.4357878839485245,6.097109782694679,7.826165196866582,9.582353171169013,11.304759733229995,13.043598864037296,14.778601314369164,16.542783008745328,18.275342614083304,20.015606557761288,21.768417763708545,23.48299023064406,25.231271228920832,26.967515267050906,28.661101311722827,30.3703052530259,32.07322468314016,33.76406471074484
1.2423591564645038,2.7518692508385496,4.411131764023802,6.133663234836198,7.8254109415733515,9.550008149568248,11.29134154135222,13.03549261972023,14.768104902287662,16.53419081794172,18.26018121944123,20.013467099477587,21.754009801952936,23.500399216482432,25.245873311243052,26.957491487133115,28.681971911421705,30.370988526113464,32.07276723467263,33.76564297550775
1.247613650339011,2.7618221107226018,4.42804460016858,6.12632403019531,7.828612012858616,9.557142950251635,11.315725541524666,13.045517498274334,14.784037047201632,16.517963788792294,18.280880055130268,20.014504413171924,21.76220635746565,23.511132754698302,25.227937042109783,26.961928781848925,28.66194796969138,30.390579448651412,32.068094815717245,33.75309080405429
1.2478186487145788,2.756639492141385,4.39794116804351,6.117778445433467,7.816110285989856,9.575928483658602,11.280294084951997,13.045249613585398,14.77447483010009,16.52532852493006,18.28177908451276,20.001004584585747,21.746065503370016,23.522104007001822,25.229282077412716,26.956771887580903,28.674050150642525,30.380314853463375,32.06815154887757,33.74866930369588
1.238024325952644,2.7616467266876596,4.405552151960944,6.138319274455668,7.830612508160072,9.558145495184394,11.2986481303739,13.018576980967676,14.76140761881236,16.534451989720985,18.276758358024836,19.990043188812557,21.76976577127019,23.51287048290077,25.246240423842227,26.957939106498173,28.659965828254975,30.368784699936676,32.06130514671555,33.74325741641928
1.2519659894678596,2.776610039137077,4.407321446914319,6.146050586856774,7.840310414387891,9.57074098927936,11.295506585005757,13.03196926042306,14.784952949790469,16.543274412757643,18.26198725463237,20.015434562972985,21.77329350446478,23.506895137331504,25.23282102419453,26.967435226914628,28.70066679431587,30.39675739709304,32.08744575326845,33.759978466022524
1.241387180832212,2.756515246825948,4.399085738499064,6.119448430075691,7.850219156704497,9.575832208496275,11.308746168048538,13.028840115413695,14.771157299889895,16.537223502250423,18.257382926525157,20.02746079926492,21.767043513175775,23.51321124941499,25.231826527098292,26.970524637144365,28.67936899309938,30.362571189716093,32.074331390649554,33.76018365817651
1.2606239204395118,2.765878680333268,4.408158438240091,6.09481492132185,7.836955277485866,9.561534816150509,11.292641279358037,13.037036506980574,14.783967035374685,16.515218557701047,18.279551729204115,20.00771351294416,21.767422507393785,23.49036419266948,25.242545209255777,26.967791666684644,28.68113616430875,30.366140517513088,32.056296747530276,33.74971400560904
1.2439640705946589,2.7446464925612677,4.419083383805324,6.119002805990898,7.834764299262167,9.563158600918863,11.265784620613308,13.027688916489051,14.76574742432598,16.537731868661,18.285342108684066,20.0141074105172,21.760374771064217,23.496677401244874,25.20806523892131,26.95544657087947,28.697997383720754,30.383790036431243,32.085871829468765,33.77015870814483
1.251587093391874,2.7617921470290256,4.417761330362965,6.1459283236005975,7.834654667964292,9.577849079822462,11.292170495099285,13.02594240835892,14.791139177885274,16.535329808892087,18.266785432759136,20.04646970058105,21.763430577796196,23.50716006079029,25.246053286557668,26.960851941451242,28.67056017703192,30.36751403403758,32.075967283604875,33.7496923901802
1.2455498432165457,2.7600483553733683,4.426751272573066,6.127467619207748,7.829827121914709,9.562987534985316,11.302920283100494,13.049885081030883,14.768255057785295,16.54669436548033,18.274415330919595,20.03898605367054,21.760568165366163,23.506507186864543,25.233618990734982,26.962797116551837,28.664505228676276,30.382670003408816,32.08151785011438,33.751892171524005
1.2422801392801015,2.758603641091728,4.409903834754037,6.124693663464771,7.834684339962829,9.58102349744392,11.31321862162367,13.039960957264114,14.787036278120187,16.52327469325151,18.277407510826777,20.01955412627151,21.75104439399256,23.502961899944747,25.233903401211233,26.972400936589274,28.67315356170612,30.38704091312967,32.09967612713332,33.7615310874586
1.25293390568156,2.768415960255803,4.39897757874661,6.106711896697711,7.849644556995238,9.561761002476109,11.302066053069582,13.041067849854018,14.789461567227198,16.52904495408651,18.278445421309847,20.027007096525256,21.747161061106485,23.5134161855783,25.22565843056516,26.97119970035408,28.68892352580575,30.37786891709085,32.0739242894859,33.74928555173475
1.2475821989735278,2.7759466531719394,4.4204031320497315,6.106664086748437,7.849849855037436,9.550702189106556,11.301230765379264,13.049935678998978,14.771311271559716,16.533619339737676,18.26532800074833,20.015504547880663,21.7578653124335,23.509177305485164,25.238509390932727,26.965999773748678,28.689964049755275,30.384558630215956,32.075875012300905,33.75710653257952
1.2671133091969569,2.764093817028621,4.422493197563679,6.099347230233924,7.840700547107882,9.575404860002543,11.288935467184814,13.034841549554663,14.796150827583832,16.534657043926714,18.263479035067043,20.011679238773496,21.768357901544782,23.49769221270139,25.253494138444704,26.954540573086152,28.680741525706857,30.376166065872944,32.098747950159336,33.75485103444939
1.2533523080412543,2.753187496685844,4.393671397295083,6.105726774799515,7.833280560506422,9.55996324219987,11.300694866429028,13.033957368567252,14.781312932118281,16.53345269151371,18.266541787774404,20.01239189075283,21.75789261780748,23.499572556703388,25.217437714074375,26.94590693584792,28.687969959541146,30.38768756933475,32.06312805600018,33.75042674758321
1.2559753755588319,2.7598097361920852,4.421629190055313,6.113799295143411,7.829443329902166,9.555157195747734,11.307272454637351,13.04219799641951,14.805323213274166,16.530955045816235,18.26008856741358,20.007878626765947,21.77306347391309,23.50030463668463,25.254862281830835,26.972159590285692,28.668188275523143,30.377887034804758,32.07463965346148,33.75094143231098
1.245353456718632,2.7766477433530867,4.4108117400895575,6.111476433926849,7.830610144999986,9.5642046478631,11.298678242110762,13.032118947236057,14.766678401617481,16.5186328098828,18.28921599494572,20.016012421532164,21.754248303173043,23.490403497896246,25.22825256600355,26.951215031264194,28.67375075792904,30.383274954163962,32.085524768127435,33.7593470540876
1.2367028431311993,2.7642613697027185,4.422830047069482,6.115362647043894,7.841618301144044,9.562084879314655,11.293932583680483,13.04020368159508,14.770987157775647,16.529486625389946,18.278478501022352,20.013305227501792,21.750687739236064,23.507660694829273,25.232251240171813,26.96528848673829,28.69075123271771,30.36866972017163,32.069187355686296,33.74625390612071
1.2207972129347415,2.75297714706383,4.391864519283812,6.104967452706629,7.846920970799786,9.550150351797056,11.308732299162985,13.027693810379148,14.771650375051118,16.524129169165843,18.259301023706985,20.013944024712735,21.774553732115713,23.51148755962024,25.237173014431185,26.947032050344998,28.673661252610255,30.375592665454075,32.08729116364017,33.76705805853451
1.2351234619327964,2.757125470427051,4.423871534665761,6.12871380803724,7.839404387057338,9.566028046963373,11.293572516033654,13.04052953631892,14.77807506472296,16.52344159072901,18.267815734310354,19.99501589178968,21.76552937734849,23.501498678402267,25.22799858930583,26.958904729708518,28.682473903287956,30.381859580808367,32.063338436669056,33.74664092623315
1.229479686105898,2.7494815382409166,4.390801727135936,6.122975922428511,7.8320007154117395,9.568763784105569,11.31953524643634,13.031392646923987,14.782130421597845,16.523458787063074,18.285871052975203,20.025535332790884,21.756145967288788,23.506687686131034,25.21084887986156,26.95682008621828,28.679861841687856,30.395822747184493,32.07460499665498,33.74500473276678
1.2431248293532777,2.766002050595897,4.419032520827618,6.118676373156271,7.8391528733723455,9.55724150083544,11.290583350770897,13.04452219000068,14.766698030337572,16.52750799595117,18.251333448055746,19.994289965669434,21.77646451733688,23.485268752455642,25.229230224050067,26.963835369482666,28.682396556282395,30.38586161303468,32.08193729179335,33.769832685419885
