x1,x2,x3,x4,x5
0.0013000000000000002,0.0016,0.0019,0.0022,0.0025
2.23188778079851,3.338768441348436,4.590963604041489,5.957615780241337,7.415140392750061
2.200895086044564,3.300733059051184,4.5741163839658245,5.99946219136079,7.576919052707762
2.181661541664655,3.4216139744765854,4.5811837346629725,5.974600920638552,7.374110428542863
2.3353446675694967,3.3593947226735805,4.559807998385088,6.004662982413553,7.353424160219537
2.2076428997230737,3.2972807729198643,4.607324429226762,6.006308997454691,7.48362736567045
2.260165178021942,3.3456719617208863,4.509347101726152,5.998321919033562,7.439731680108073
2.1202552089340574,3.3914821303335114,4.574284056712557,5.914565456335784,7.329447942751505
2.1572452767776813,3.303328110436972,4.6265340805509,5.997646230637017,7.438072214624736
2.226302866964213,3.2220971932240294,4.632560076989509,5.941514675611236,7.498180845893504
2.2719517387784536,3.33377729278026,4.656634228975467,5.995720358032672,7.416542295013337
2.1068982851899696,3.3082594986995004,4.631495911231169,5.930522315969192,7.437687586771506
2.281343786279434,3.3635088671679627,4.559313697615978,5.854802001389158,7.384982463846209
2.1464368424579408,3.3397469660685037,4.570334617213176,5.916637232595744,7.381275132827233
2.3119224555409725,3.3192032703654024,4.545911426047761,6.03204540485746,7.360547209318184
2.238581258096476,3.308839928057109,4.627263230458146,5.985592677238561,7.396984126012283
2.234125965851511,3.2610275366784474,4.573499084209128,6.022301371151878,7.498030141836441
2.2378123720069696,3.3188309938568987,4.635784420041876,5.960998126259396,7.333701183475976
2.2399170927214027,3.2820554997386084,4.518700228120645,6.0143446365075715,7.401462484436132
2.2769112477760958,3.4307242970169627,4.625529569166032,5.889967895841909,7.408283307384174
2.28850779522187,3.3579090723056293,4.641590620174318,5.947269047163231,7.423783091326035
2.164297186938343,3.302926248643704,4.6829348834272295,5.936939679131489,7.467256353824597
2.2780390936842196,3.283095283641189,4.620838280778282,5.942053022754631,7.516800789701478
2.2363070166843326,3.4045163280359105,4.625571351893887,5.95321311348291,7.2948655047129565
2.2388022107630228,3.3670983350871886,4.50576009785432,5.989851003364787,7.38971252613127
2.2529421442610813,3.3456940015304317,4.551106733045234,5.979704775909343,7.440062273768549
2.253849480230544,3.3256375242022034,4.498753465084104,5.975279383959342,7.498739230897761
2.1826015329267783,3.29928485274983,4.5890630084087,6.015848045109028,7.373770386139635
2.2954167874767677,3.3941484902288246,4.598459948260517,5.943054846328373,7.368803027433884
2.203374130322077,3.3573467917331916,4.631631889231038,6.055772978140755,7.419248154827274
2.333280386209166,3.354600597273776,4.513609539042152,6.017823792611396,7.420319418567418
2.245747480447316,3.373112129233874,4.533344581722299,6.065020033119665,7.226917816757247
2.2162645954443208,3.3344958551136736,4.598036690251739,5.864084954814546,7.414589983065686
2.183200949055076,3.339220460440419,4.5206261526026905,5.9471309044066185,7.407722606492681
2.2804163153212746,3.2908593057314537,4.6097204637798255,6.0271686313438115,7.378328820079853
2.176606365706701,3.3783873501592967,4.538528034815793,5.983505655791561,7.381213957355898
2.18577507514659,3.2881923200604266,4.547810636718725,5.898287212483736,7.44871761732005
2.238896882265887,3.4157166926848976,4.677094737792807,5.899249107476976,7.395719613438674
2.2357304661590387,3.3605360027671143,4.5644894503966595,6.004783661682158,7.352137216245133
2.089538273165474,3.3797579291043602,4.518947482174875,5.897814563624323,7.4361023067573315
2.265962550465454,3.338657215339541,4.6145298550811455,5.9831877255004375,7.465233142661587
2.202360049953301,3.337192735821789,4.569462587875937,5.960165935294586,7.425664683863294
2.2118531656355147,3.35206782741998,4.600754554915979,5.898856576739322,7.46787914784815
2.309934712490921,3.2906805894538955,4.568119725678975,5.950752235959413,7.419737380590484
2.2675298851889094,3.2853799916895086,4.524981881719151,5.971520236722826,7.376424320917157
2.2352043780508946,3.341423015747012,4.556500052539673,5.950657586387939,7.498998271690927
2.2095916550267205,3.349159716238751,4.564686550288682,5.884551113212028,7.463156528955512
2.2398269664929322,3.306206393180541,4.5484515281199975,5.8819913886457105,7.379823823808036
2.262080660318219,3.3672490348707,4.630867583652334,5.961748333590281,7.4957621776968155
2.2743462931485467,3.4069676467117973,4.59349871499656,5.964611805374357,7.4134700302454535
2.270740898846008,3.30112858556807,4.5092539943635375,6.045755420186796,7.416018545280323
2.0946968979931646,3.4092045682899395,4.603371069882442,5.930092645829861,7.45151141841332
2.3823657961851152,3.259402209877807,4.548565222587807,5.950904039829573,7.434667001486457
2.275189253890295,3.336079770406368,4.619082235573495,5.892141170304961,7.371385775048581
2.219530877156098,3.4210485927890297,4.605575751006963,6.00482733101406,7.453187236451512
2.164290498847708,3.2556897804161054,4.629513261366569,6.010107260817623,7.339549313690799
2.210614986185871,3.30359380612208,4.655013224269182,5.907508370075254,7.358201334658295
2.2220419816453503,3.3820581835509413,4.656633493982226,5.855959208204248,7.438481386766294
2.281033053586468,3.2331025701034015,4.596972776357544,5.942421705740043,7.416901936491274
2.19807510570264,3.4009988970890106,4.6011842183830645,5.998766954877022,7.37168455075664
2.257262313404545,3.296435370519339,4.642498668202753,5.933628847666945,7.387018300362606
2.2535240489237256,3.2079544589119298,4.63657818268345,5.942953865500504,7.370265893190302
2.2335343440318507,3.388210953095635,4.627733487465828,6.058808066491395,7.458439447912289
2.2592214545631086,3.3205039907389637,4.747927049040346,5.930629748467062,7.413220309424107
2.26215302789147,3.408250037599877,4.6607418692824885,5.911587767338164,7.426334897239901
2.177370371154745,3.3435067789725124,4.73612284846473,5.955701238915389,7.3556791733657265
2.286350618406323,3.3233521422467023,4.62875040951482,5.975260283922774,7.467893361033443
2.3357464921625333,3.317323157596365,4.614104967346445,5.998886709835367,7.385172103040433
2.186222495401116,3.3090484730767153,4.58867631664874,5.927420823011247,7.4475911936797425
2.254408553248335,3.2515361792170823,4.5828313024601455,5.935823661993345,7.456895508022722
2.2098375054779056,3.2989786035435262,4.566913517651264,5.976345612646511,7.3794837376888145
2.2314683103831827,3.2162660998085473,4.510620340479402,5.9624755005252705,7.368286727628783
2.220279531976865,3.458800205782186,4.594952271033444,5.975881531702562,7.443566702919313
2.2837191921191704,3.3148180371485116,4.672818902114102,5.966393011789347,7.51931666499183
2.263686335969266,3.311770903602203,4.504999664560161,5.986335718864538,7.466034721449411
2.282751354846746,3.305229707098634,4.608592006538409,5.944223837092778,7.384200224157207
2.1992272818936556,3.326099627259809,4.579842251907398,6.083177283835901,7.394101376645676
2.219472792906344,3.2760661084467286,4.694687720826812,5.939726801065656,7.435478041436269
2.2100118559195177,3.3812383279897107,4.581828023361088,5.93366132538496,7.47068334814647
2.173389112516416,3.387680372566014,4.537253007708249,5.9345391119607775,7.428655790881756
2.3245999137037736,3.3650504018122174,4.566757622089931,5.885301653319456,7.484343991834421
2.2248696806576422,3.334439908982966,4.645619022288702,5.957613941832326,7.32154529485571
2.2345092500698525,3.269008740349486,4.6515341511736565,5.987424914361111,7.406859881502012
2.2535620378630963,3.344023308827414,4.517736761611429,5.974991879433545,7.437759367406019
2.303415048478037,3.3992403770911754,4.665691610185513,5.88085728317833,7.352667024274936
2.254728205709063,3.2964817607506265,4.619367478194314,5.91722235218381,7.430968819717175
2.2010937508472406,3.3752302485962993,4.5215505893306265,5.862799132050861,7.397638709835608
2.1854902966008383,3.28922094229718,4.586355510272328,5.94778873844456,7.392055604684671
2.2299021283080154,3.3108085865709422,4.636811654415102,6.0203866739321965,7.4072896262652135
2.207301378650191,3.28262204562227,4.636067230779928,6.004999894808079,7.424729027814037
2.1992456843009314,3.3952907183907244,4.556681011920408,5.92644845531381,7.333121197172018
2.2448257081954934,3.4196208055748927,4.593905602499447,6.004548503697338,7.465477430980045
2.2296955448971425,3.376556172277825,4.615290851841356,5.933806555285445,7.436386804639484
2.3248556871380592,3.31126006721113,4.562133942724514,6.010038194712741,7.388414714085258
2.1344250197922023,3.3454521170454576,4.530216232397297,5.906559657424454,7.512357168238733
2.214826653766699,3.358512797651204,4.672883864100121,6.017123881030638,7.371696019419018
2.2090497029387413,3.27209326889899,4.622119617573843,6.001692414340351,7.4790528114632355
2.151333419100746,3.289598491795992,4.537386902610348,5.91818696843287,7.326455833575537
2.255128239953683,3.330608656286079,4.5205104051507075,5.996649931449377,7.444132547420651
2.207227343718202,3.2884136220541627,4.681510736436235,5.897277389988992,7.435843961143058
2.2198718011068106,3.4027958060973647,4.54778762836175,5.958318559995422,7.369246005264727
2.2997762739185905,3.326674345121824,4.670547589506103,5.945482023700562,7.491552208904869
2.238183588263136,3.3631271213890868,4.4675167095920525,5.991889617600187,7.39016039518972
2.214068809316635,3.3783093465229044,4.5623003077130475,5.959529909869802,7.433090480476158
2.2198557309132276,3.342490706521893,4.542643442663965,5.9326730172510285,7.415322131284374
2.2183775100409533,3.364631833288694,4.635756737664684,5.961752597771489,7.348487280325552
2.2681804683001374,3.2717596539969045,4.555942111177312,5.876018571980184,7.47014601055139
2.268206636531713,3.301432456334402,4.733524519111264,5.904853924605467,7.398698335935607
2.214105031895598,3.326830402392452,4.588567664708642,5.9588435866068075,7.41223351058943
2.29970628378889,3.414061750364599,4.530638090170812,5.962577610434207,7.335556968451389
2.2581353632395267,3.335808195688284,4.581493771773167,5.903461405075072,7.476533718629906
2.2322948325068332,3.350016983860702,4.583185307846978,5.979978879356287,7.435547652655234
2.24038490729213,3.442161299371056,4.666491441963848,5.954804696801521,7.436781090541837
2.2343741051016126,3.383796368718607,4.5177054150277876,5.948649953864235,7.4835313278718205
2.2180322109939103,3.3694878321161883,4.668340237589731,5.960319829737474,7.4518694888485175
2.2276526136574395,3.3987813790323145,4.652225654784687,5.919970480889475,7.329644654809591
2.2093178537839213,3.3281661711469686,4.58662673045206,5.897988739855797,7.42957602975387
2.2206156753210977,3.297244447165968,4.559198243320352,5.976389607192113,7.387884081413902
2.227884037586789,3.386122864354797,4.592742588145627,5.942828866274438,7.38168736179963
2.237710285262875,3.3722866774236686,4.641286448300052,5.972588994311943,7.403566232627361
2.2124568787272145,3.361605949612345,4.627772767060618,6.025055985647819,7.506686893130373
2.2735619842561627,3.375874109328871,4.5674973552594045,6.000733390623256,7.42103431681908
2.2473888503361015,3.280277414136761,4.6576006592386285,5.927717200101512,7.384155928189727
2.2802916193778295,3.4646542955622803,4.507090524402409,6.015260102658842,7.376972655564096
2.250910699356193,3.278345358148389,4.597289052904922,6.01631640167136,7.425045229812632
2.187185175208004,3.3987838573239313,4.5751481729396914,5.925863139981521,7.379777509086772
2.325097745083862,3.331523383068072,4.571293279353156,6.007901356719813,7.402031958045406
2.3128185823909146,3.337262438685727,4.620657748334346,5.928251632261155,7.381632249021113
2.1588373547068933,3.30032994525642,4.553969086955361,5.933793481518697,7.349845930015743
2.202798319585179,3.406824347297041,4.601296069925998,5.998758160611661,7.432558854732799
2.263439455556309,3.3828609768742455,4.5651326451530245,5.928715458864431,7.390523892611955
2.2194810512663885,3.4207061577341378,4.5977346162923505,6.031226796241206,7.360162515089428
2.13294813931729,3.3636175074500234,4.600104685531835,5.9543283238584435,7.459825321570204
2.344609806256895,3.3661629186377215,4.585512416702192,5.931793531067618,7.468593308019305
2.307162000805254,3.345824848597549,4.65012756401045,5.925906616697508,7.459646227450325
2.1679072103881407,3.260826971572088,4.646904264649753,5.925072022473263,7.4551012089338915
2.3068874682905918,3.291349127003033,4.552372798479052,5.928996860099744,7.482643734095929
2.264778546094709,3.3908459943195752,4.581348615862281,5.965415901726587,7.380788754172748
2.1672149394186153,3.3051162791557855,4.623382552747548,5.908765842998852,7.34934808540851
2.2105742032257467,3.3590812075619176,4.6564006138162295,5.96761724412565,7.384697874365713
2.1770672688340604,3.227074977119335,4.611540057647257,5.953746933782915,7.384735444012213
2.181201001223489,3.3443522781784933,4.599241093209326,5.995126996212079,7.396381855980997
2.2327309661074652,3.288165649820146,4.5059019716540245,6.070295300666632,7.455583325571675
2.21964316061333,3.3409317068154745,4.619169494309291,5.921690450683639,7.4703597997931395
2.205266317404658,3.3116923250586314,4.611254470969513,5.919197648179337,7.472262710154121
2.2449139824461053,3.3026187119487016,4.573517934180223,5.924520813553203,7.404321476958403
2.2580844213257394,3.281969985727157,4.554598560438236,5.94052414855206,7.41459111010997
2.2939750455492103,3.4613356805719624,4.6359326048649985,5.909775820767593,7.358661067759704
2.185632766546764,3.2944520211476234,4.624338176815004,5.982755332000288,7.444089479417557
2.3370918051909313,3.3954523961666867,4.566711571243812,6.017502848248578,7.411208323606414
2.2452679852717305,3.3965225620585175,4.649945556977281,5.880391149323483,7.417535666001457
2.2282543005887923,3.3197411017561804,4.522718693332907,5.988399835040293,7.500432970558931
2.1987732708723193,3.341256854966272,4.587519214699172,6.041585248785477,7.413363415947116
2.220790361830402,3.319802397233334,4.606647791436941,5.995787025998656,7.385614598464712
2.232217761162907,3.4108367536387223,4.505847017109601,5.957937823679219,7.361524034130345
2.2978224440207375,3.2037569347726618,4.494574736394941,5.937045237840738,7.4486945029183635
2.2143394599449384,3.3353516733272874,4.647321128945561,5.94628200369237,7.366908420563497
2.227363062429319,3.2589884264974045,4.628468895561204,5.9040829910945005,7.375151849889714
2.289642441913027,3.3971294555651315,4.588702451061697,6.000679569695705,7.3311187321479165
