x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.00017268303861959076,0.0003723651950650862,0.0007004594469060441,0.0012872676241007385,0.0020905795794115088,0.002982609499122325,0.004476155483021633,0.006249366950770341,0.008464236187771873,0.010828249212397577
0.00014585691171345151,0.0003190690997845196,0.0006073161429978326,0.0011287939167831924,0.0018497691501534162,0.002656452608423456,0.004016653696551073,0.005642386110276246,0.007684816425337368,0.009875596038073371
0.00012322398222408274,0.00027345561701249993,0.0005266588251004632,0.0009900099350762415,0.0016369842722375307,0.002366364937116635,0.0036049154011885873,0.005095173122070356,0.006978252163545149,0.009008121562101566
0.00010412423200929157,0.0002344082776017935,0.00045679807505604386,0.0008684428732380092,0.0014489234065494343,0.002108303824333883,0.003235900351590076,0.004601743638964579,0.006337606510676603,0.008218055342313303
8.800235628242263e-5,0.00020097438489469625,0.00039627555470374737,0.000761934449048212,0.001282679648060853,0.0018786871029498819,0.0029051100611707965,0.004156724997970163,0.005756618447726784,0.0074983539416982724
7.439099946821535e-5,0.00017234072940699373,0.0003438319927525403,0.0006686002881705924,0.0011356927189466906,0.0016743395996041226,0.002608528230490305,0.0037552920664954193,0.005229635038260036,0.006842630689159443
6.289670310279211e-5,0.00014781295069241855,0.00029837967429391935,0.0005867946498538704,0.0010057069280943155,0.0014924460031298756,0.002342567914105426,0.003393110038090521,0.004751550691912154,0.006245092509709244
5.3188121681800025e-5,0.0001267979904047602,0.00025897878811612145,0.000515079775878739,0.000890734335829292,0.0013305093203118097,0.0021040246364279224,0.0030662833939354398,0.004317752713059531,0.005700483075107847
4.498613610605502e-5,0.00010878916681742949,0.00022481708130278082,0.0004521992437222055,0.0007890224627967465,0.001186314237062394,0.001890034763387066,0.002771310338735865,0.003924072454185168,0.00520403160970734
3.805555570238306e-5,9.335347371590637e-5,0.00019519235090446253,0.00039705479012706,0.000699025968802612,0.0010578947897404468,0.0016980385215413837,0.0025050421019090093,0.003566741472502759,0.004751406762250483
3.219815076376764e-5,8.012076767013005e-5,0.00016949737057755118,0.00034868614402045286,0.0006193818018368208,0.0009435058256091755,0.0015257471288720862,0.0022646465649059843,0.003242352155031905,0.004338675017664831
2.724680002061983e-5,6.877455928665224e-5,0.0001472069082529012,0.00030625347058258384,0.0005488873824532642,0.0008415977968232227,0.0013711135661794635,0.002047575738683436,0.002947822338425584,0.003962263181927889
2.3060572811104036e-5,5.904416751963052e-5,0.00012786654037339636,0.00026902208215532784,0.0004864814446535222,0.0007507944888414723,0.0012323065739948216,0.001851536669988089,0.0026803635025974336,0.003618924523842618
1.9520595195194528e-5,5.069803283266782e-5,0.00011108301043608,0.00023634911805462736,0.00043122720289810957,0.0006698733332993677,0.0011076875087758613,0.0016744654028661356,0.0024374521632466602,0.0033057082017617684
1.652657385071491e-5,4.3538016036427214e-5,9.651591562254093e-5,0.00020767193537591714,0.0003822975570668881,0.0005977479984365974,0.0009957897353484748,0.001514503664405841,0.0022168041298959466,0.0030199316436026018
1.3993872115888424e-5,3.739453585821703e-5,8.387053607461118e-5,0.00018249798735135744,0.00033896208375193627,0.0005334529876208789,0.0008953002702190302,0.0013699779808744041,0.0020163513321976856,0.002759155583433523
1.1851049690405513e-5,3.212242050314803e-5,7.289164770068709e-5,0.00016039599561500922,0.0003005755941429623,0.00047613000937458787,0.0008050434237228734,0.0012393809635836295,0.0018342209498514019,0.0025211614897464756
1.0037791828644935e-5,2.7597367241481396e-5,6.335818186946424e-5,0.00014098824835970957,0.00026656806630198795,0.00042501591074626003,0.0007239662177890931,0.001121354532353346,0.0016687166092514967,0.0023039311473214063
8.503165844658918e-6,2.371291998862944e-5,5.5078614641063655e-5,0.00012394387864015548,0.00023643578381709782,0.000379431991088992,0.0006511253820053749,0.0010146748704760763,0.001518301435795628,0.002105628179994322
7.2041527702986265e-6,2.0377888334013034e-5,4.788698468084424e-5,0.00010897299627918425,0.00020973353380342722,0.00033877453524675715,0.0005856757532490094,0.0009182389277819456,0.0013815827732370928,0.0019245813236567991
6.104410395799666e-6,1.7514142912627464e-5,4.163945313016909e-5,9.582156343191103e-5,0.00018606773546705024,0.0003025064243037982,0.0005268599239178684,0.0008310523082695089,0.001257298401062485,0.0017592692779249243
5.1732309487791025e-6,1.5054731724791947e-5,3.621133083994237e-5,8.426691827275515e-5,0.00016509038644208656,0.00027014969897399995,0.0004739990014472401,0.0007522183967113451,0.0011443040988234174,0.0016083069826866281
4.384662554476051e-6,1.2942270253090366e-5,3.149450877785465e-5,7.411386374743409e-5,0.0001464937280556149,0.00024127896552475874,0.0004264843573164796,0.0006809285944454381,0.0010415624221531555,0.001470433181347518
3.7167685528711907e-6,1.1127565223128784e-5,2.7395236343572152e-5,6.519124913172143e-5,0.00013000554282614809,0.00021551554709861543,0.00038377025738731125,0.0006164535484838697,0.0009481325691329829,0.0013444991463558746
3.1510028867750043e-6,9.568437806349822e-6,2.383220000221461e-5,5.734898153456412e-5,0.00011538500817548196,0.00019252229477770074,0.00034536727761643745,0.0005581352706576345,0.000863161228431539,0.0012294584553563218
2.6716832444625265e-6,8.228717116099988e-6,2.0734861226302603e-5,5.0455412601049244e-5,0.0001024190395979652,0.00017199898271668545,0.0003108364197753528,0.0005053800543820154,0.0007858743115366202,0.0011243577170647564
2.2655465543069858e-6,7.07737915178604e-6,1.8042018407516774e-5,4.439505275420963e-5,9.091906470583633e-5,0.0001536782205625246,0.0002797838513788656,0.0004576521065981165,0.0007155694815959195,0.0010283281562348467
1.921373874271506e-6,6.087810004951346e-6,1.570056227085161e-5,3.9066571455130105e-5,8.071817670194715e-5,0.0001373218241700229,0.000251856202435958,0.000414467821224727,0.0006516094003570468,0.0009405779761130095
1.6296737722592262e-6,5.237175253244566e-6,1.3664398508902213e-5,3.438104728267181e-5,7.166862204790888e-5,0.00012271759243139132,0.0002267363589939562,0.0003753906281108367,0.0005934156224679576,0.0008603854245098283
1.382415019611731e-6,4.5058801221748784e-6,1.1893514966268124e-5,3.026043628568633e-5,6.363958259265856e-5,0.00010967644412045145,0.00020413970011793286,0.000340026358538957,0.0005404630737203698,0.0007870924970806194
1.172800870110687e-6,3.877107252710469e-6,1.0353173808410019e-5,2.6636231092553124e-5,5.6515217217481825e-5,9.802987396785992e-5,0.00018381073078156234,0.0003080190744883313,0.0004922750561657834,0.0007200992178179263
9.950784159042398e-7,3.336420836750569e-6,9.013211782820339e-6,2.344828677035367e-5,5.019293225352518e-5,8.762769186878979e-5,0.00016552006831740937,0.0002790473143500496,0.00044841872870319665,0.0006588584424972784
8.443775376988873e-7,2.8714275245555063e-6,7.847433989408692e-6,2.0643792492358906e-5,4.4581853639550396e-5,7.833601330303622e-5,0.00014906174474677396,0.0002528207128080961,0.00040850101701880653,0.0006028711362629301
7.165748286179196e-7,2.471485905163407e-6,6.833088559276791e-6,1.8176370723053493e-5,3.960147700537329e-5,7.003547266800396e-5,0.0001342507913356318,0.00022907695688125873,0.0003721649111770798,0.0005516820809855634
6.081785974815988e-7,2.1274575551862323e-6,5.950411357657866e-6,1.600528795712887e-5,3.51804747291904e-5,6.261963448527694e-5,0.00012092107541572433,0.00020757904413053516,0.00033908611341683566,0.0005048759724405694
5.162316682716309e-7,1.831493669157525e-6,5.182231304410469e-6,1.4094763069860326e-5,3.125564151792029e-5,5.599358029920455e-5,0.00010892336275343332,0.0001881128125576929,0.00030897000243114593,0.0004620738712039867
4.3822920685399366e-7,1.5768521526155263e-6,4.5136281785748175e-6,1.24133610930544e-5,2.7770962246011356e-5,5.00726515909033e-5,9.812358159307862e-5,0.00017048471479660221,0.00028154888363588274,0.0004229299744517659
3.7204923961714094e-7,1.3577408015240646e-6,3.9316358761563545e-6,1.09334617728861e-5,2.467678773203756e-5,4.478133128427064e-5,8.840126710479215e-5,0.0001545198120730434,0.0002565794980278838,0.00038712867910380117
3.15893893563909e-7,1.169182824290553e-6,3.42498503873624e-6,9.630793602093757e-6,2.192910582252958e-5,4.0052248380069234e-5,7.964816722204527e-5,0.00014005996587532928,0.0002338407648489223,0.00035438190944599835
2.682396952031121e-7,1.0069015041429802e-6,2.983879792572006e-6,8.484025192753042e-6,1.948889665603457e-5,3.5825292017107466e-5,7.176699291705027e-5,0.00012696220757855138,0.0002131317357713765,0.00032442668500963403
2.2779552471506577e-7,8.672212611803363e-7,2.5998040449395314e-6,7.474406872337389e-6,1.7321562286025665e-5,3.2046822789170005e-5,6.467029774136986e-5,0.00011509726822503269,0.00019426974040750913,0.00029702290663525827
1.934670406086469e-7,7.469827688084551e-7,2.2653533980855377e-6,6.585456280374476e-6,1.5396422006077625e-5,2.8668970528195303e-5,5.827947309738826e-5,0.00010434825250928976,0.00017708870496787379,0.0002719513408051074
1.6432657439892968e-7,6.434701167474412e-7,1.9740892701065725e-6,5.802682520732773e-6,1.3686265738793277e-5,2.564900897510007e-5,5.252384714286166e-5,9.460944263028623e-5,0.0001614376276539863,0.0002490117841871815
1.3958765031056619e-7,5.543483013452748e-7,1.7204122692499361e-6,5.1133441034497705e-6,1.2166958744948708e-5,2.2948798828724124e-5,4.733987650299795e-5,8.578521910335706e-5,0.00014717919592231168,0.00022802139196087025
1.185834162517866e-7,4.776095709789322e-7,1.4994522643203818e-6,4.506236505798204e-6,1.0817091703939782e-5,2.0534291622354676e-5,4.267042112322428e-5,7.778908694919656e-5,0.00013418853222826356,0.0002088131550783305
1.0074838297045231e-7,4.1152736534414695e-7,1.3069729356375148e-6,3.9715057004536615e-6,9.617670910998233e-6,1.8375087716687906e-5,3.846409360849435e-5,7.05427968285863e-5,0.00012235205612303314,0.00019123451295485774
8.56029617748452e-8,3.5461676821254906e-7,1.1392888872978997e-6,3.5004844533788033e-6,8.551843952553756e-6,1.6444042449164633e-5,3.467467531186613e-5,6.397555174658308e-5,0.00011156645175102534,0.00017514608934487684
7.274037008283166e-8,3.056005478488987e-7,9.931936576639345e-7,3.085548591178227e-6,7.604656763231651e-6,1.4716915144460353e-5,3.1260592252007855e-5,5.8023290895292016e-5,0.00010173773085481614,0.00016042054030584673
6.181554065364543e-8,2.6337999154703806e-7,8.658971864302947e-7,2.7199907840779463e-6,6.7628384435697835e-6,1.3172056275731632e-5,2.8184444657869844e-5,5.262804303222619e-5,9.278038231242979e-5,0.0001469415041295179
5.2535726636354783e-8,2.2700985414705018e-7,7.549714888336514e-7,2.3979096953415437e-6,6.0146106409713745e-6,1.1790128592652139e-5,2.5412584596331535e-5,4.773734256347416e-5,8.461660010972881e-5,0.00013460264408265266
2.232627104290968e-8,9.783841870706572e-8,3.2915172686609396e-7,1.057056306878902e-6,2.6747593341354667e-6,5.2769292481845e-6,1.1457368359994961e-5,2.1651851091913992e-5,3.85877912127216e-5,6.165338782247116e-5
