x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.1076240765533714,1.1076240765552885,1.1076240765561065,1.107624076556096,1.1076240765565757,1.1076240765565295,1.1076240765566967,1.1076240765566996,1.107624076556858,1.107624076556726
0.9979465458218575,1.4286117252998807,1.6147645654614593,1.7254674752072072,1.7995689771820589,1.8547525335523833,1.893400889689837,1.9227869849397647,1.951996308096928,1.9726099035259546
0.5517204124045801,1.034881087147992,1.2796181860270517,1.4348101478130573,1.5426594324652025,1.62505333250664,1.683832954203566,1.72913064931856,1.774683764438845,1.807152067700368
0.32047018307360653,0.7735836770495707,1.0384941016914988,1.2164244277852931,1.3442218133119779,1.4440350784542688,1.5163629511392704,1.572728076737229,1.6299564612116912,1.6710795277656796
0.19104465549837057,0.5883024823803746,0.854135053134292,1.0426811198984194,1.1823592674987138,1.2937136877434479,1.375575422835472,1.4400270405011029,1.5060387680620508,1.553822999628477
0.115787856201113,0.452464023988196,0.7087616404015015,0.9003739191481737,1.0466125686996817,1.1655076478331279,1.2541178978866823,1.3245619792475773,1.3973063081193156,1.4503281914036619
0.07099824849726376,0.35081242462610496,0.5919279132277618,0.781699103266145,0.930793146626117,1.0543394995034174,1.1476421167067565,1.222511445775347,1.3004371860716644,1.3576110432895643
0.043916429716506424,0.27367305759836036,0.4968003246353856,0.6815033777559462,0.830801448094744,0.9568424038809146,1.0532643504156411,1.1313414503712367,1.213229461667673,1.2736943484179217
0.027351650821641798,0.2145353906692844,0.41860536603898135,0.5961413413635275,0.7437233446114127,0.8706182932385679,0.9689292176600336,1.0492455374783798,1.1341134606425052,1.1971688631737147
0.017129859813050465,0.1688440659511367,0.3538590489168768,0.5229113208754269,0.6673851964345174,0.7938731454268878,0.893097150717398,0.9748698673627394,1.061912524739357,1.1269781817320896
0.010777832468291334,0.13332369899466437,0.2999382024267681,0.45974303418001555,0.6001082673933561,0.7252160403390848,0.8245723804262174,0.9071619909323682,0.9957114671099395,1.0623005049259866
0.006807890841249077,0.10557176514699385,0.25482176968974274,0.4050099140566023,0.5405616127092668,0.6635390295533667,0.7624002203316554,0.8452806143609239,0.9347781238209744,1.002478152566498
0.004314828213589159,0.08379910408290317,0.21692492561830262,0.35740915579997595,0.48766833218541883,0.6079407434687828,0.7058018309797536,0.788538337502244,0.8785136062143013,0.9469728809951878
0.0027428371654359737,0.06665748373776763,0.18498761059430557,0.3158812626271203,0.440542861945433,0.557675398866628,0.6541307333703283,0.7363635173222753,0.8264191943113955,0.8953361609697388
0.0017481314558136023,0.05312129203712037,0.1579968018708057,0.2795539567394385,0.3984473571348639,0.5121174031669258,0.606842664987602,0.6882738575971594,0.7780734289938341,0.8471886222372523
0.0011167723456747601,0.042404306179479385,0.13513066892231176,0.247701822258963,0.360760363138945,0.4707359794888086,0.5634739996898273,0.643857520406983,0.7331157429265412,0.8022053734909608
0.0007149427567449652,0.03389995832563446,0.1157174604595479,0.2197164965057659,0.3269537008910655,0.43307647680770134,0.5236258743967648,0.6027592465906041,0.6912344434155512,0.7601052315179168
0.00045857408308058576,0.02713776655268864,0.0992046196737645,0.19508416241118515,0.29657502040696593,0.3987462837230003,0.4869522409632791,0.5646699187988441,0.652157684455718,0.7206426344678608
0.0002946507531576451,0.02175113300291383,0.08513518820980233,0.17336823328270362,0.269234373819715,0.36740399989603795,0.45315069211876235,0.5293185555774259,0.6156465482270399,0.683601448557507
