x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.1076240765534178,1.1076240765546213,1.1076240765552658,1.107624076555704,1.1076240765559275,1.107624076556183,1.1076240765562684,1.107624076556335,1.1076240765564602,1.1076240765564975,1.1076240765565337,1.1076240765566516,1.1076240765566865,1.1076240765567125,1.1076240765567538,1.1076240765567342,1.1076240765568288,1.1076240765568235,1.1076240765567982,1.1076240765568188
1.0093883682238243,1.24493862569127,1.40989164482943,1.5306254016367558,1.6086758643000383,1.6676996212854418,1.7143835130635732,1.7552684185147176,1.7935546633090447,1.818054928090871,1.8467120054251944,1.8687107932233544,1.8816493896965358,1.9012177133463302,1.9102025203381847,1.9279195879552058,1.940375117604526,1.9509278932704446,1.9617583075689422,1.968793782917539
0.5629766927484257,0.8140972199938207,1.0114331682914364,1.166460956779335,1.2712980527689395,1.352946470224874,1.4189579889220425,1.4778061383644574,1.5337919734254795,1.5700659621987656,1.61294042686779,1.6461825156991772,1.6658687256746114,1.6958338236942634,1.7096702717137078,1.7370993792439733,1.756498883140769,1.7730104170099068,1.7900287368409808,1.8011232491803946
0.32974524501106556,0.5535168769658422,0.7493165476283463,0.9135037672353663,1.029171641784205,1.1216692585184118,1.1979270070319985,1.2669835294032448,1.3335956829472189,1.377220937261246,1.429249430974359,1.469931549700571,1.4941635644732416,1.5312461678990568,1.5484494902211772,1.5827024560875145,1.6070478289213839,1.6278469114175909,1.6493593974436962,1.6634247682289436
0.1981786916595021,0.3843177915538179,0.5649891161870103,0.726299440021503,0.8444704019224589,0.9413749799677097,1.0227543294053123,1.0975431092696022,1.170623607112809,1.2189660804128597,1.2771024986791355,1.3229168032237208,1.3503513759442836,1.392541919799856,1.4121989259512748,1.4514938788882483,1.4795482605903132,1.5035977819862807,1.5285507778531875,1.5449085688630548
0.12107894318090402,0.27047763259649404,0.43093343024488634,0.5832442265178773,0.6991471937680714,0.7965387192902414,0.8798002271416451,0.9574138200958773,1.034202788164885,1.0854868802742816,1.1476531937887067,1.1970085658854017,1.2267132464646389,1.2726083072113448,1.294078007605704,1.3371585944079287,1.3680457143361326,1.3946084157051135,1.4222507005973741,1.4404161098476669
0.07483566953433392,0.19219996015925117,0.331406146922097,0.4717481545336488,0.5826038799397271,0.6780083226350538,0.7610077573931746,0.8394575443532903,0.9180184963862638,0.9709757891763787,1.035667056561206,1.0873972965603358,1.1186833823091868,1.167239417642758,1.1900425035968112,1.235964569781001,1.2690223400314855,1.2975389698736628,1.3272986920908065,1.3469016233597073
0.04665799640401685,0.137572848621438,0.2564666782446538,0.38366952676656657,0.48791231939806884,0.5797651076777756,0.6610600345303086,0.7389533068703018,0.8178883456346726,0.8715839550403797,0.9376734373700005,0.9908935022732008,1.0232337998075673,1.0736459769035904,1.0974104656207144,1.1454372236002026,1.1801459064978768,1.2101755699966887,1.2416001799784522,1.262346846942176
0.029289358961777437,0.09903735186733212,0.19945874012873516,0.31340165039379964,0.4102373260117778,0.4975758952684377,0.5761995940884574,0.6525539411533412,0.7308402291049989,0.7845732484174867,0.8512008635524422,0.9052247333402053,0.9382066366992767,0.9898397766435639,1.0142700622787688,1.0638124387880379,1.0997537902933023,1.130940027043284,1.1636621224510209,1.1853132204105525
0.01848846762826673,0.07162850339364724,0.15575035151192293,0.25691932927929767,0.3460536627391751,0.42832566671804806,0.5036451346367663,0.5777715273268176,0.6546581959091231,0.707898954034371,0.7744010389593431,0.8286900603492106,0.8619860703243434,0.914331307372145,0.9391887564687615,0.9897680274609592,1.0265997325373308,1.0586493057844055,1.0923652862718183,1.1147223546608005
0.011724540070189186,0.052006120408367745,0.12203036717907298,0.211246755022886,0.2927102788511483,0.3696471382436991,0.4412684505773205,0.5126928799196527,0.5876317379644458,0.6399795860228865,0.705841638106022,0.7599697848909006,0.7933176945217416,0.8459633670529022,0.8710532955234949,0.9222760291921249,0.9597145751030624,0.9923832731933317,1.0268390624872812,1.049735368150986
