x1,x2,x3,x4,x5
1.1076240765527794,1.1076240765561511,1.1076240765562864,1.1076240765561092,1.1076240765568794
0.9938238465545113,1.6507047932437044,1.8281949781476168,1.9172166924608158,1.971149297748323
0.5476926074993604,1.3292206363190062,1.5851767951566902,1.720503188214874,1.8048424416674236
0.3171733677280743,1.0945706494399856,1.3954959742189936,1.5619505094084167,1.6681447804449112
0.1885254684775272,0.9127659217329545,1.2393224053539686,1.4276591306926245,1.5504029849415943
0.11393159992787799,0.7675715568136701,1.1071889488099083,1.3109985540442266,1.4465230110887357
0.0696606935872105,0.6494258451269638,0.9934935607931203,1.2080493438076667,1.3534972786015618
0.04296701367255594,0.5520503020577274,0.8945228484505895,1.1162124213830888,1.2693329315011208
0.026684943164066204,0.47103790685907077,0.8076340233203992,1.0336349619722391,1.1926095507078598
0.01666541665136783,0.40315361058511834,0.7308524397710071,0.9589284811823093,1.122262349469353
0.01045628385510608,0.34594576682545164,0.6626496765605246,0.8910137472427908,1.0574630150435251
0.00658635651187977,0.29751193370953694,0.6018107452687388,0.8290282291357474,0.9975486668000433
0.004162798843907042,0.25634881471761817,0.5473495637382405,0.7722673563346176,0.9419768213966809
0.0026388413988768125,0.2212514389052177,0.49845247800848863,0.7201453911067838,0.8902954353862363
0.0016771828394696584,0.19124282036837842,0.4544390199631278,0.6721683271689812,0.8421221863744628
0.0010684776432879981,0.16552336110102786,0.4147337480559028,0.6279145034552578,0.797129675726459
0.0006821308252369989,0.14343353092890662,0.378845488424724,0.5870203561910338,0.755034571260477
0.0004363173276880535,0.12442576011591452,0.3463516770399617,0.5491697029311663,0.7155894552716757
0.0002795746581121438,0.1080428961151858,0.3168863150687258,0.5140855210902098,0.6785765810000085
0.00017942867481708896,0.09390144436894786,0.2901305446449516,0.481523530039196,0.6438030071876785
0.00011532699425224316,0.08167836430675779,0.2658051645951199,0.45126710424248584,0.6110967482725311
7.422809024778781e-5,0.07110055223604751,0.24366460873487575,0.4231231867510459,0.5803036868202699
4.783684087198308e-5,0.06193638486590532,0.22349204468393016,0.39691896664614607,0.5512850671433128
3.0865758745416367e-5,0.05398886358630054,0.20509534362074308,0.37249914843595217,0.52391543854266
1.9937880878373857e-5,0.047090016349484766,0.18830373580250329,0.3497236861746768,0.49808095098253824
1.2892563271460129e-5,0.04109629741629067,0.17296501231794462,0.3284658866581026,0.47367793016115567
8.345095490592698e-6,0.035884785881611904,0.15894316657058005,0.3086108089516471,0.4506116765374989
5.40668561349752e-6,0.03135002862629159,0.14611639313648084,0.29005390414968,0.42879544558767557
3.5060397808808193e-6,0.027401406808363966,0.13437537962589502,0.27269985168589556,0.408149576104909
2.275456297696373e-6,0.023960930333880807,0.12362184065280896,0.2564615577188503,0.38860074033647024
1.4779772869923735e-6,0.020961384158317727,0.1137672533452425,0.24125928823058373,0.3700812952192763
9.607220034984518e-7,0.01834476527389111,0.1047317617496479,0.2270199148961946,0.3525287181245351
6.249464871769382e-7,0.016060960953964237,0.09644322362187122,0.21367625592747164,0.3358851136362613
4.068071579960577e-7,0.014066628057422871,0.08883637795542305,0.20116649742586967,0.32009678046044715
2.6498517078593386e-7,0.0123242405164181,0.08185211541580846,0.1894336833534314,0.3051138295052952
1.727146882813284e-7,0.010801277983976712,0.07543683690406387,0.17842526428756972,0.29088984572790005
1.1264191150992684e-7,0.00946953332870862,0.06954188794610508,0.16809269681618563,0.2773815876552755
7.35060108953349e-8,0.008304520469735531,0.06412305856927478,0.15839108670908025,0.2645487194116097
4.799406678674471e-8,0.007284967149133799,0.0591401399693266,0.1492788701254682,0.2523535709612861
3.1353387729363015e-8,0.006392379774165637,0.05455653060381994,0.14071752801373794,0.24076092296630483
2.0492953648205186e-8,0.005610669543680276,0.05033888543421073,0.13267132955629862,0.22973781314865588
1.3401063454947926e-8,0.004925830793007194,0.04645680295986371,0.1251071011413835,0.21925336154639463
8.767595944368697e-9,0.004325663915684684,0.04288254544454249,0.11799401783468037,0.20927861240727239
5.738795182688173e-9,0.0037995364049420947,0.03959078838102705,0.11130341476546965,0.19978639081813362
3.75796422469909e-9,0.0033381765441325307,0.03655839576337198,0.10500861616027146,0.19075117237296008
2.4618944909384434e-9,0.0029334951031828637,0.03376421820049113,0.0990847800786072,0.18214896444400872
1.6134838421617826e-9,0.0025784310917496282,0.031188911292218922,0.09350875716495625,0.173957197824125
1.057869336824412e-9,0.0022668182028403407,0.028814772009837415,0.08825896192151625,0.16615462762372496
